MEDIVEN S A S;CL 49 B 66 96;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
BALLON VARGAS JUAN CAMILO;CL 16 99 B 05;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
LOPEZ VELASQUEZ BLANCA NIDIA;CR 41 52 103;5923439;COLOMBIA;ANTIOQUIA;ITAGUI
BIG TIENDA GRANDES EN AHORRO S A S;CL 83 A 48 47 BL 8 LC 1 - 11 - 22;5923439;COLOMBIA;ANTIOQUIA;ITAGUI
ALDANA TAUTA JOSE AGNACIO;VEREDA TIQUIZA CHIA;5923439;COLOMBIA;CUNDINAMARCA;CHIA
GRISALES TORRES ENLLEELS MAURICIO;CL 28 SUR 19 29;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIAS MUNDIAL M & M S.A.S.;CR 19 4 C 25;5923439;COLOMBIA;META;VILLAVICENCIO
MORENO LOSADA MARIO;AV CL 22 SUR 19 09;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
FORERO PAEZ PEDRO FRANCISCO;BASE MILITAR TOLEMAIDA CC ZULUAGA LC 6;5923439;COLOMBIA;CUNDINAMARCA;NILO
SERRANO PALACIO ROBERTO CARLOS;CL 1 19 C 66 LC 102;5923439;COLOMBIA;CESAR;VALLEDUPAR
PE´A AMAYA LUIS ALFREDO;CR 11 9 27;5923439;COLOMBIA;BOYACA;TUNJA
PEðA AMAYA LUIS ALFREDO;CR 11 9 27;5923439;;BOYACA;TUNJA
PE´A AMAYA LUIS ALFREDO;TV 29 12 33;5923439;COLOMBIA;BOYACA;DUITAMA
PEðA AMAYA LUIS ALFREDO;TV 29 12 33;5923439;;BOYACA;DUITAMA
PE´A AMAYA LUIS ALFREDO;CL 22 10 50;5923439;COLOMBIA;BOYACA;DUITAMA
PEðA AMAYA LUIS ALFREDO;CL 22 10 50;5923439;;BOYACA;DUITAMA
HERRE´O QUIROGA ONEIDA;AV CL 80 68 G 11;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
HERREðO QUIROGA ONEIDA;AV CL 80 68 G 11;5923439;;BOGOTA D.C.;BOGOTA
ALMACENES EXITO S.A;CL 80 SUR 61 53;5923439;COLOMBIA;ANTIOQUIA;LA ESTRELLA
SUPERDROGUERIA LA FRAGUITA;CL 7 SUR 23 14 LC 1;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA LOS CIPRESES;CL 66 59 38;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA PRODESCUENTOS;CRA 24D 6 49 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
EXITO EXPRESS AV JIMENEZ;AV JIMENEZ 8 92 LC 1;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA LA NUEVA DE LA 79;CR 79 42 A 45 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SUPERMERCADO ASDA;CL 145 13 A 06;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
EXITO EXPRESS HEROES;CLL 80 19 33;5923439;COLOMBIA;SANTANDER;BUCARAMANGA
EXITO EXPRESS  CLL 90;CLL 90 16 16;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
EXITO EXPRESS AV CHILE;5923439;5293439;COLOMBIA;ANTIOQUIA;RIONEGRO
EXITO EXPRESS CLL 97;CR 19 97 15;5923439;COLOMBIA;SANTANDER;SAN GIL
EXITO EXPRESS AV 19;AV 19 106 25;5923439;COLOMBIA;NORTE DE SANTANDER;OCANA
EXITO EXPRESS CR 19;CR 9 A 99 27;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA MANATIAL C J;CL 27 SUR 12 B 26;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA LOS PINOS T Y G;CL 7 90 41 CA 104;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGAS BELEN;CL 72 52 19;5923439;COLOMBIA;ANTIOQUIA;ITAGUI
MINIMARKET LA TIENDA;CL 3 13 38 LC 2B;5923439;COLOMBIA;RISARALDA;PEREIRA
AL INVESTMENTS S A;AV 30 AGT 94 ESQ;5923439;COLOMBIA;RISARALDA;PEREIRA
OLIMPICA STO 252;CR 11 19 88;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SUPERINTER SUPERMERCADOS LA COMETA;CL 44 17 31;5923439;COLOMBIA;VALLE DEL CAUCA;PALMIRA
DROGAS FELIPE;CR 38 46 A 16;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
REPRESENTACIONES DISTRIMAX;CL 66 28 18;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARREFOUR EXPRESS CEDRITOS;CL 140 10 A 19;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARULLA CITY PLAZA;CL 36 B SUR 27 A 105;5923439;COLOMBIA;ANTIOQUIA;ENVIGADO
SUPER DROGAS DIVINO NIðO;CR 29 36 51;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
FARMATODO CC SANTA FE;CL 185 45 03 LC 3 - 29;5923439000;COLOMBIA;BOLIVAR;ARJONA
DROGUERIA QUEEN JG;CL 176 52 28;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGAS PHARMA ZUL;CR 52 A 134 A 21 LC 102;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
ALMACEN DE COMPRA VENTA LA ROCA;SAN PEDRO MZ 11 LOTE 08;5923439;COLOMBIA;BOLIVAR;CARTAGENA
ALMACEN DE COMPRA VENTA EL GOLFO;GAVIOTAS CC LA HEROICA LC 5;5923439;COLOMBIA;BOLIVAR;CARTAGENA
COMPRA VENTA LA VIRGEN;URB LAS DELICIAS TR 54 65 05;5923439;COLOMBIA;BOLIVAR;CARTAGENA
SUPERINTER AUTOSERVICIOS GUADALUPE;CR 56 13 C 103;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
SUPERINTER SUPERMERCADOS FLORALIA;CR 4 N 72 A 07;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
DROGUERIA DICAR;CR 78 B 76 A 97 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA EXTRA W E R;CR 3 ESTE 55 40 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARREFOUR EXPRESS MARLY;CR 13 49 41;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CENTRO DE PAGOS SERVICIOS Y COMUNICACIONES L Y S;TR 103 78 B 22;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
RESTAURANTE Y COMIDAS RAPIDAS DONDE JOCHE;BOSQUE AV BUENOS AIRES 49 48;5923439;COLOMBIA;BOLIVAR;CARTAGENA
ACCES MOVIL;CLL 150 45 09;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA J R PHARMA;CR 45 A 124 25;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DANY EL CHURRASCO ARGENTINO LTDA;BOCAGRANDE CR 3 5 131;5923439;COLOMBIA;BOLIVAR;CARTAGENA
EXITO CAFAM MELGAR;CL 8 CR 5 CENTRO VACACIONAL MELGAR;5923439;COLOMBIA;TOLIMA;MELGAR
FARMACENTER DROGUERIAS LOS MARACOS;CL 15 15 D 26;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SISTEMAS Y MULTISERVICIOS T & T;CR 68 D 28 11 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
PAPELERIA CONTACTO GLOBALNET;CR 10 9 31 PARQUE PRINCIPAL;5923439;COLOMBIA;ANTIOQUIA;VALDIVIA
CONFADROGAS;CR 12 42 100;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
DISTRIBUIDORA OCCIDENTAL DE LOTERIAS 3;CL 28 24 70;5923439;COLOMBIA;VALLE DEL CAUCA;PALMIRA
SUPERMERCADO DON ROA;CL 19 103 13;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA COPISALUD TINTALA;CR 93 D 06 80;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CIGARRERIA LOS ROSALES J C;CR 4 66 12;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA FAMISALUD JH;CL 156 A 97 B 16;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SERVIDROGAS MELENDEZ;CR 95 3 70 LC 1;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
PEOPLE INTERNET;CR 4 9 41;5923439;COLOMBIA;CALDAS;VILLAMARIA
BELLEZA E IMAGEN RISARALDA;MZ 39 CS 17 ESQ SAMARIA I;5923439;COLOMBIA;RISARALDA;PEREIRA
DROGAS DANVAL;CR 25 29 29;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SUPERMERCADO ALPOMA;CL 1 A 82 C 21;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
JEN-LOR;CR 7 9 26;5923439;;HUILA;NEIVA
SANTA CLARA COMUNICACIONES;CL 12 A 31 04;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
DROGUERIA SAN FERNANDO OFI;CL 5 34 A 30;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
DROGUERIA PRINCIPAL;CL 5 6 63;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
SERVIDROGAS R D;CR 78 C 72 A 40 S;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGAS CELY;CL 8 A 19 03;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
MAXIDROGAS GUATAPE;CR 38 C 27 23 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DISTRIBUIDORA DE DROGAS N 02;CR 24 2 B 66;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CENTEL;CL 14 20 G H 1 103;5923439;COLOMBIA;VALLE DEL CAUCA;YUMBO
MISCELANEA AGROLICORES;MIRAVALLE DAPA DE YUMBO KM 9;5923439;COLOMBIA;VALLE DEL CAUCA;YUMBO
DROGUERIA FARMACIA TORRES NO 19;CL 45 14 83;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
DROGUERIA FARMACIA TORRES N 42;CL 10 15 15;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
DROGUERIA FARMACIA TORRES N 51;CL 72 41 B 08;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
DROGUERIA FARMACIA TORRES N 49;CR 8 36 B 41;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
DROGUERIA FARMACIA TORRES N 43;CR 42 80 147;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
DROGUERIA DEL NORTE # 2;CC BADILLO LC 101;5923439;COLOMBIA;BOLIVAR;CARTAGENA
CARREFOUR EXPRESS CLL 95;CLL 95 13 45;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SUPERINTER DOS QUEBRADAS;CR 16 27 37;5923439;COLOMBIA;RISARALDA;DOS QUEBRADAS
LIBRERIA Y PAPELERIA TIENDA ESTUDIANTIL LTDA;CR 91 145 B 32;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
D ANGELES CIGARRERIA;CL 164 16 B 90;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
TIENDA COLOMBIANA DE CALZADO;CR 30 38 A 12;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA LLANOCENTRO;CL 20 38 B 05;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA LA GRAMA;TV 25 41 A 05;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
LA TIENDA DE LILI LARA;MZ B CS 56 BARRIO CAICEDONIA;5923439;COLOMBIA;NARINO;PASTO
365 EXPRESS;BOSQUE DG 21 46 128 LC 103;5923439;COLOMBIA;BOLIVAR;CARTAGENA
MAURO MENSAJERIA;CL 13 9 A 94;5923439;COLOMBIA;ATLANTICO;SANTO TOMAS
DROGUERIAS ECOPHARMA;CR 69 D 24 53 LC 111;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CENTRO TECNICO ELECTRONICO CETEL;CR 28 84 19;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
OLIMPICA COSMOS 64;CLL 64 NO11-05;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
OLIMPICA RICAUTE;CL 10 27-56;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
ENVIA GIROS Y MENSAJERIA DIANA;CL 7 9 A 33;5923439;COLOMBIA;LA GUAJIRA;SAN JUAN DEL CESAR
CAFE 32;CR 13 32 74;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARREFOUR EXPRESS JAVERIANA;AV CARACAS 49 55 LC;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
AMASTHA HERMANOS I;CR 7 A 5 40;5923439;COLOMBIA;MAGDALENA;FUNDACION
ALMACEN EXITO CRISTAL;CR 14 10 21;5923439;COLOMBIA;QUINDIO;ARMENIA
DROGUERIA FARMAHOGAR DE SUBA;CL 151 109 A 54 CA 9;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
LOCATEL RESTREPO;CR 18 17 27 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARREFOUR CLL 80;CL 81 68 50;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
STO 573 CRISTALES;CR 25 OESTE 6 120;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
STO 132 GALERIA PORVENIR;CR 5 31 A 31;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
CARREFOUR EXPRESS METRO 127;CC METRO 127 CR 15 CL 127 LC 1 ESQ;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARREFOUR EXPRESS SUBA;CL 146 A 106 20;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARULLA PASEO REAL;CL 121 CR 7 CC PASEO REAL;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
FARMATODO 127;CL 127 17 A 27;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
OLIMPICA CENTRO PEREIRA;CL 14 8 34;5923439;COLOMBIA;RISARALDA;PEREIRA
CARREFOUR EXPRESS CL 85 CR 19;CL 85 19 A 24;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SUPERMERCADO POTRERO;CL 124  28D 03;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
CARULLA LA VISITACION;CR 32 2 SUR 55;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
EXITO MANIZALES CENTRO;CL 19 CR 22 32 ESQ;5923439;COLOMBIA;CALDAS;MANIZALES
SUPERPHARMA CHAPINERO N 1;CL 59 10 39;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SUPERPHARMA CL 22;CR 7 22 05;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
MERCALDAS LAS PALMAS;CR 23 58 04;5923439;COLOMBIA;CALDAS;MANIZALES
EXITO NEIVA;CL 15 5 39;5923439;COLOMBIA;HUILA;NEIVA
EXITO CALLE 28 IBAGUE;CR 5 CL 28 ESQ;5923439;COLOMBIA;TOLIMA;IBAGUE
EXITO CALLE 37 IBAGUE;CR 5 CL 37 ESQ;5923439;COLOMBIA;TOLIMA;IBAGUE
OLIMPICA ARMENIA;CR 22 22 65;5923439;COLOMBIA;QUINDIO;ARMENIA
CARULLA GRANADA HILLS;AV 13 144 48;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARULLA CAROLINA;DG 127 A 19 30;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARULLA SAN RAFAEL;CL 134 47 A 01;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARULLA CL 85;CL 85 9 67 75;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
FARMATODO CL 100 N 2;TV 21 98 55;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
EXITO EXPRESS PUNTO CLAVE;CR 48 27 66;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGAS COPIFAM GRANADA;CR 14 16 61;5923439;COLOMBIA;META;GRANADA(META)
CARREFOUR EXPRESS CL 76 CRA 19 A;CL 76 CRA 19 A;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
MERQUEFACIL MANRIQUE;CR 45 78 61;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
MERQUEFACIL SAN JAVIER;CR 101 42 17;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
MERQUEFACIL PUERTO BERRIO;CR 7 7 15;5923439;COLOMBIA;ANTIOQUIA;PUERTO BERRIO
SUPERINTER AUTOSERVICIO GUADALUPE;CR 56 NO.13 C -103;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
SUPERINTER SUPERMERCADOS FLORALIA;CR 4 N 72 A 07;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
SUPERINTER LAS AMERICAS;CL 23 33 15;5923439;COLOMBIA;QUINDIO;ARMENIA
MERQUEFACIL LOPEZ DE MESA;CR 80 80 A 02;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
SUPERINTER LA HACIENDA;CR 19 15 N 49 PEOVITEQ;5923439;COLOMBIA;QUINDIO;ARMENIA
CARULLA SABANETA PLAZA;CR 45 69 SUR 25 LC 103;5923439;COLOMBIA;ANTIOQUIA;SABANETA
SUPERINTER AUTOSERVICIO CALARCA;CL 38 23 39;5923439;COLOMBIA;QUINDIO;CALARCA
SUPERINTER SUPERMERCADOS PEREIRA CENTRO;CLL 17 6 60;5923439;COLOMBIA;RISARALDA;PEREIRA
COMERCIALIZADORA GIRALDO Y GOMEZ Y CIA S.A.;KILOMETRO 10 VIA CERRITOS;5923439;COLOMBIA;RISARALDA;PEREIRA
CARULLA AMERICA;CR 79 B 45 90;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
CARULLA BELEN;CR 77 28 94;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
CARULLA CABLE PLAZA MANIZALES;CR 23 65 149 AV SANTANDER;5923439;COLOMBIA;CALDAS;MANIZALES
SURTIMAX RIONEGRO;CR 49 48 04;5923439;COLOMBIA;ANTIOQUIA;RIONEGRO
SUPERAHORRO DROGUERIAS NO. 2;CR 36 NO 36 99;5923439;COLOMBIA;META;VILLAVICENCIO
SUPERAHORRO DROGUERIAS NO 04;CRA 33 34A 37 BARZAL BAJO;5923439;COLOMBIA;META;VILLAVICENCIO
CARULLA OVIEDO;CR 43 A 6 SUR 145;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
CARULLA PALMAS;CL 18 35 69;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
CARULLA PINAR DEL RIO;CL 10 30 30;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
SUPERAHORRO DROGUERIAS NO 03;CRA 38 33B 37;5923439;COLOMBIA;META;VILLAVICENCIO
SUPERAHORRO DROGUERIAS NO 6;BL C LC 17 ABASTOS;5923439;COLOMBIA;META;VILLAVICENCIO
SUPERAHORRO DROGUERIAS NO 1;CL 39 31 74;5923439;COLOMBIA;META;VILLAVICENCIO
SURTIMAX CRISTO REY;CL 1 SUR 53 57;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
DROGUERIAS SUPERAHORRO;CRA 2 5 81;5923439;COLOMBIA;CUNDINAMARCA;FACATATIVA
CARULLA PRADO;CR 51 61 77;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
CARULLA SAN IGNACIO;CL 48 43 81;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
CARULLA CALLE 184 BOGOTA;AV 13 183 86 LC 1;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARULLA AVENIDA CHILE BOGOTA;CL 72 13 85;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARULLA BELMIRA BOGOTA;CL 140 12 10;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CARULLA POLO CLUB CONC GT;TR 24 83 39;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SURTIMAX SUBA DTO;CR 51 A 134 A 58;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SURTIMAX ORQUIDEAS DTO;CALLE 161 NRO. 36-38;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SURTIMAX ENGATIVA DTO;CL 64 112 B 48;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SURTIMAX CALLE 80 DTO;AV CL 80 89 A 40;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SURTIMAX BUENOS AIRES DTO;CLL 49 33 49;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
SURTIMAX MANRIQUE DTO;CR 45 78 61;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
CONEXION CENTRO DE COMUNICACIONES;CL 9 78 A 31;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
OPOSITIVO SOLUCIONES GRAFICAS E INFORMATICAS;CL 139 95 A 90 LC 3;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
KOKU RESTAURANTE;CL 75 83 A 20;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
MINIMERCADO Y DROGUERIA EL DESCUENTO;CL 174 A 53 15;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA TAKAY;CRA 33 25 18;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CHATPLIN COM RED;CL 56 F SUR 91 C 03;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA PHARMA MONTES;CRA 31 117 A 14 LC 1;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
PROFESSIONAL ALPINE;CLL 195 21 01 CC PUERTO NORTE LC 151;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
AGRO-FILTER DE LA COSTA S A S;CRA 38 51 61 LC 20;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
CONSTRUCTORA CAMC & ASOCIADOS;CRA 86 38 107 LC 12;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
VIGARRERIA LOS PRIMOS INN;AV SUBA 106 24 IN 7;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
EXITO PANORAMA;CL 31 6 B 135;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
MERQUEFACIL METRO CENTRO BARRANQUILLA;CR 45 1 E 09;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
MUNDINET  C L;CL 6 D 89 11 LC 2;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SUPERMERCADOS SIGLO XXI;CL 163 A 12 B 25;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SUPERMERCADOS SIGLO XXI DE LA 162;CRA 7 162 A 20;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
MERQUEFACIL CALLE 48;CL 48 43 104;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
SIGLO XXI LIJACA;CL 189 7 A 28;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SUPERMERCADO SANTA FE;AV 7 163 49;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SUPERMERCADO SIGLO XXI;CL 182 7 B 64;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
EL SUPERMERCADO DE MI BARRIO;CLL 188 13 15;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA MONTE CARMELO;CRA 5 B 127 A 35;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SANATE DROGUERIAS SAS;CRA 41 2 C 42;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA JPC;DG 57 Z SUR 75 15;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SANITAS DEL LLANO;CL 19 SUR 39 33;5923439;COLOMBIA;META;VILLAVICENCIO
DROGUERIA Y PAPELERIA MEDISALUD;AV 19 147 25;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
PANADERIA Y HELADERIA LA ESQUICITA GS;CL 9 5 ESQUINA;5923439;COLOMBIA;CESAR;BECERRIL
PAPELERIA LA GOBERNACION;CL 40 45 45;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
ANAVEGAR.COM DE ANGIE;CL 17 10 02;5923439;COLOMBIA;SANTANDER;BUCARAMANGA
SURTIMAX BOSA;CR 79 C 65 15 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SURTIMAX CALLE 80;AV CL 80 89 A 40;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIA GENESIS;CRA 23 13A 125;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
SURTIMAX PRADO VERANIEGO;CR 51 A 134 A 58;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SURTIMAX PRIMAVERA;CL 3 36 86;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SURTIMAX RESTREPO;TR 24 B 14 A 51 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
ACUARIO S;CRA 102 70 50;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SURTIMAX SAN CRISTOBAL;CL 163 A 22 00;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
CIBERCAFE.COM;CL 81 108 16;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
SURTIMAX SUBA;CR 51 A 134 A 58;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
INVERSIONES REALES GARRIDO;CL 34 43 15;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
TIENDA VIEJO PING;CL 48 N 3 E N 141;5923439;COLOMBIA;VALLE DEL CAUCA;CALI
MERQUEFACIL SAN JORGE;DG 45 18 20 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
MERCADITO BARRAZA;CL 83 42 A 3 25;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
DROGUERIA PHARMA MONTES 2;CL 65 32 05;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
MERQUEFACIL TRINITARIA;CL 139 101 13;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
DROGUERIAS PUNTO ECONOMICO;CL 15 2 09;5923439;COLOMBIA;CUNDINAMARCA;SOACHA
MERQUEFACIL TIBABUYES;CL 139 112 26;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
ACQUALINA STORE;CRA 35 A 15 B 36 LC 110;5923439;COLOMBIA;ANTIOQUIA;MEDELLIN
TIENDA ESTADERO PUNTO CLAVE DE SIMON;CL 19 8 B 35;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
GRANERO LA VERANERA 2;CRA 13 106 25;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
INVERSIONES LASSO;CL 8 8 21;5923439;COLOMBIA;HUILA;PALERMO
FERROMATERIALES EL PAISA;VIA AL MAR K 32 BORRERO AYERBE DE DAGUA;5923439;COLOMBIA;VALLE DEL CAUCA;DAGUA
MERQUEFACIL PRADO VERANIEGO;CR 51 A 128 A 50;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
REFRESQUERIA LA 41 DE ANGEL;CRA 41 41 64;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
MERQUEFACIL LEON XIII;CL 11 11 05 B LEON XIII;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
GRUPO EMPRESARIAL VYSA;CARACOLES MZ 43 LT 11 ETAPA 1;5923439;COLOMBIA;ATLANTICO;BARRANQUILLA
IMPERIO DE SERVICIOS INTEGRALES SAS;CRA 3 A S 10 17;5923439;COLOMBIA;ATLANTICO;MALAMBO
CARULLA NEIVA;CL 15 5 39;5923439;COLOMBIA;HUILA;NEIVA
SOSERVYC SA;CL 55 17 A 86 P 2;5923439;COLOMBIA;SANTANDER;BUCARAMANGA
MERQUEFACIL NUEVA ROMA;CR 5 7 91 59 SUR;5923439;COLOMBIA;BOGOTA D.C.;BOGOTA
